index,date,time,price,volume
3274,2022-11-01,10:40:00,84.08,0.0
3275,2022-11-01,10:50:00,84.08,0.0
3276,2022-11-01,11:00:00,83.99,1.0
3277,2022-11-01,11:10:00,83.91,1.0
3278,2022-11-01,11:20:00,83.91,0.0
3279,2022-11-01,11:30:00,83.91,0.0
3280,2022-11-01,11:40:00,83.91,0.0
3281,2022-11-01,11:50:00,83.91,0.0
3282,2022-11-01,12:00:00,84.07,1.0
3283,2022-11-01,12:10:00,84.07,0.0
3284,2022-11-01,12:20:00,84.07,0.0
3285,2022-11-01,12:30:00,84.07,0.0
3286,2022-11-01,12:40:00,84.72,2.0
3287,2022-11-01,12:50:00,84.72,0.0
3288,2022-11-01,13:00:00,85.44,7.0
3289,2022-11-01,13:10:00,85.45,1.0
3290,2022-11-01,13:20:00,85.45,0.0
3291,2022-11-01,13:30:00,84.89,2.0
3292,2022-11-01,13:40:00,84.89,0.0
3293,2022-11-01,13:50:00,84.89,0.0
3294,2022-11-01,14:00:00,84.61,3.0
3295,2022-11-01,14:10:00,84.61,0.0
3296,2022-11-01,14:20:00,84.45,4.0
3297,2022-11-01,14:30:00,84.78,5.0
3298,2022-11-01,14:40:00,84.78,0.0
3299,2022-11-01,14:50:00,84.78,0.0
3300,2022-11-01,15:00:00,84.83,3.0
3301,2022-11-01,15:10:00,84.83,0.0
3302,2022-11-01,15:20:00,84.83,3.0
3303,2022-11-01,15:30:00,84.81,1.0
3304,2022-11-01,15:40:00,84.81,0.0
3305,2022-11-01,15:50:00,84.81,0.0
3306,2022-11-01,16:00:00,84.58,2.0
3362,2022-11-02,09:30:00,84.77,0.0
3363,2022-11-02,09:40:00,84.56,1.0
3364,2022-11-02,09:50:00,84.51,6.0
3365,2022-11-02,10:00:00,84.51,0.0
3366,2022-11-02,10:10:00,84.51,0.0
3367,2022-11-02,10:20:00,84.51,0.0
3368,2022-11-02,10:30:00,84.51,0.0
3369,2022-11-02,10:40:00,84.51,0.0
3370,2022-11-02,10:50:00,84.44,4.0
3371,2022-11-02,11:00:00,84.44,0.0
3372,2022-11-02,11:10:00,84.44,0.0
3373,2022-11-02,11:20:00,84.44,0.0
3374,2022-11-02,11:30:00,84.44,0.0
3375,2022-11-02,11:40:00,84.44,0.0
3376,2022-11-02,11:50:00,84.44,0.0
3377,2022-11-02,12:00:00,84.44,0.0
3378,2022-11-02,12:10:00,84.44,0.0
3379,2022-11-02,12:20:00,84.44,0.0
3380,2022-11-02,12:30:00,84.82,1.0
3381,2022-11-02,12:40:00,84.52,3.0
3382,2022-11-02,12:50:00,84.52,0.0
3383,2022-11-02,13:00:00,84.52,0.0
3384,2022-11-02,13:10:00,84.52,0.0
3385,2022-11-02,13:20:00,84.52,0.0
3386,2022-11-02,13:30:00,84.16,1.0
3387,2022-11-02,13:40:00,84.27,2.0
3388,2022-11-02,13:50:00,84.42,2.0
3389,2022-11-02,14:00:00,84.3,4.0
3390,2022-11-02,14:10:00,84.3,0.0
3391,2022-11-02,14:20:00,84.3,0.0
3392,2022-11-02,14:30:00,84.3,0.0
3393,2022-11-02,14:40:00,85.18,4.0
3394,2022-11-02,14:50:00,85.03,1.0
3395,2022-11-02,15:00:00,85.32,3.0
3396,2022-11-02,15:10:00,85.75,3.0
3397,2022-11-02,15:20:00,85.87,3.0
3398,2022-11-02,15:30:00,85.87,0.0
3399,2022-11-02,15:40:00,86.04,1.0
3400,2022-11-02,15:50:00,86.19,3.0
3401,2022-11-02,16:00:00,86.04,2.0
3473,2022-11-03,09:30:00,84.95,0.0
3474,2022-11-03,09:40:00,84.95,0.0
3475,2022-11-03,09:50:00,84.84,1.0
3476,2022-11-03,10:00:00,85.03,10.0
3477,2022-11-03,10:10:00,85.04,7.0
3478,2022-11-03,10:20:00,85.04,0.0
3479,2022-11-03,10:30:00,85.04,0.0
3480,2022-11-03,10:40:00,85.04,0.0
3481,2022-11-03,10:50:00,85.04,0.0
3482,2022-11-03,11:00:00,85.04,0.0
3483,2022-11-03,11:10:00,85.04,0.0
3484,2022-11-03,11:20:00,84.88,1.0
3485,2022-11-03,11:30:00,84.85,1.0
3486,2022-11-03,11:40:00,84.85,0.0
3487,2022-11-03,11:50:00,84.85,0.0
3488,2022-11-03,12:00:00,84.85,0.0
3489,2022-11-03,12:10:00,84.85,0.0
3490,2022-11-03,12:20:00,84.85,0.0
3491,2022-11-03,12:30:00,84.85,0.0
3492,2022-11-03,12:40:00,84.85,0.0
3493,2022-11-03,12:50:00,84.94,1.0
3494,2022-11-03,13:00:00,84.89,3.0
3495,2022-11-03,13:10:00,84.95,3.0
3496,2022-11-03,13:20:00,84.46,6.0
3497,2022-11-03,13:30:00,84.46,0.0
3498,2022-11-03,13:40:00,84.69,2.0
3499,2022-11-03,13:50:00,84.69,3.0
3500,2022-11-03,14:00:00,84.46,6.0
3501,2022-11-03,14:10:00,84.33,3.0
3502,2022-11-03,14:20:00,84.44,2.0
3503,2022-11-03,14:30:00,84.44,0.0
3504,2022-11-03,14:40:00,84.44,0.0
3505,2022-11-03,14:50:00,85.26,5.0
3506,2022-11-03,15:00:00,85.19,3.0
3507,2022-11-03,15:10:00,85.19,0.0
3508,2022-11-03,15:20:00,85.19,0.0
3509,2022-11-03,15:30:00,85.24,1.0
3510,2022-11-03,15:40:00,85.3,2.0
3511,2022-11-03,15:50:00,85.3,0.0
3512,2022-11-03,16:00:00,85.5,1.0
3577,2022-11-04,09:30:00,87.07,0.0
3578,2022-11-04,09:40:00,87.07,0.0
3579,2022-11-04,09:50:00,86.88,2.0
3580,2022-11-04,10:00:00,87.37,8.0
3581,2022-11-04,10:10:00,87.36,2.0
3582,2022-11-04,10:20:00,87.34,2.0
3583,2022-11-04,10:30:00,87.34,0.0
3584,2022-11-04,10:40:00,87.34,0.0
3585,2022-11-04,10:50:00,87.6,3.0
3586,2022-11-04,11:00:00,87.75,9.0
3587,2022-11-04,11:10:00,87.48,4.0
3588,2022-11-04,11:20:00,87.8,1.0
3589,2022-11-04,11:30:00,87.8,0.0
3590,2022-11-04,11:40:00,87.8,0.0
3591,2022-11-04,11:50:00,87.8,0.0
3592,2022-11-04,12:00:00,88.27,4.0
3593,2022-11-04,12:10:00,87.97,1.0
3594,2022-11-04,12:20:00,87.97,0.0
3595,2022-11-04,12:30:00,87.52,1.0
3596,2022-11-04,12:40:00,87.52,0.0
3597,2022-11-04,12:50:00,87.52,0.0
3598,2022-11-04,13:00:00,88.68,14.0
3599,2022-11-04,13:10:00,88.75,3.0
3600,2022-11-04,13:20:00,88.64,3.0
3601,2022-11-04,13:30:00,88.57,2.0
3602,2022-11-04,13:40:00,88.14,7.0
3603,2022-11-04,13:50:00,88.28,6.0
3604,2022-11-04,14:00:00,88.46,8.0
3605,2022-11-04,14:10:00,88.46,0.0
3606,2022-11-04,14:20:00,88.89,2.0
3607,2022-11-04,14:30:00,88.89,0.0
3608,2022-11-04,14:40:00,88.89,0.0
3609,2022-11-04,14:50:00,88.41,1.0
3610,2022-11-04,15:00:00,88.32,3.0
3611,2022-11-04,15:10:00,88.32,0.0
3612,2022-11-04,15:20:00,88.09,4.0
3613,2022-11-04,15:30:00,88.09,0.0
3614,2022-11-04,15:40:00,87.89,1.0
3615,2022-11-04,15:50:00,87.89,0.0
3616,2022-11-04,16:00:00,87.89,0.0
3715,2022-11-07,09:30:00,88.31,0.0
3716,2022-11-07,09:40:00,88.31,0.0
3717,2022-11-07,09:50:00,88.49,4.0
3718,2022-11-07,10:00:00,88.49,0.0
3719,2022-11-07,10:10:00,88.49,0.0
3720,2022-11-07,10:20:00,88.49,0.0
3721,2022-11-07,10:30:00,88.91,1.0
3722,2022-11-07,10:40:00,88.91,0.0
3723,2022-11-07,10:50:00,88.91,0.0
3724,2022-11-07,11:00:00,88.91,0.0
3725,2022-11-07,11:10:00,88.91,0.0
3726,2022-11-07,11:20:00,88.78,2.0
3727,2022-11-07,11:30:00,88.78,0.0
3728,2022-11-07,11:40:00,88.78,0.0
3729,2022-11-07,11:50:00,88.78,0.0
3730,2022-11-07,12:00:00,88.78,0.0
3731,2022-11-07,12:10:00,88.78,0.0
3732,2022-11-07,12:20:00,88.78,0.0
3733,2022-11-07,12:30:00,88.78,0.0
3734,2022-11-07,12:40:00,88.78,0.0
3735,2022-11-07,12:50:00,88.78,0.0
3736,2022-11-07,13:00:00,88.78,0.0
3737,2022-11-07,13:10:00,88.34,1.0
3738,2022-11-07,13:20:00,88.28,13.0
3739,2022-11-07,13:30:00,88.28,0.0
3740,2022-11-07,13:40:00,88.28,0.0
3741,2022-11-07,13:50:00,88.28,0.0
3742,2022-11-07,14:00:00,88.28,0.0
3743,2022-11-07,14:10:00,88.28,0.0
3744,2022-11-07,14:20:00,88.28,0.0
3745,2022-11-07,14:30:00,88.28,0.0
3746,2022-11-07,14:40:00,88.81,1.0
3747,2022-11-07,14:50:00,88.81,0.0
3748,2022-11-07,15:00:00,88.85,17.0
3749,2022-11-07,15:10:00,88.85,0.0
3750,2022-11-07,15:20:00,88.73,1.0
3751,2022-11-07,15:30:00,89.21,7.0
3752,2022-11-07,15:40:00,89.02,1.0
3753,2022-11-07,15:50:00,89.02,0.0
3754,2022-11-07,16:00:00,89.41,1.0
3805,2022-11-08,09:30:00,87.71,0.0
3806,2022-11-08,09:40:00,87.71,0.0
3807,2022-11-08,09:50:00,87.58,7.0
3808,2022-11-08,10:00:00,87.58,0.0
3809,2022-11-08,10:10:00,87.58,0.0
3810,2022-11-08,10:20:00,87.58,0.0
3811,2022-11-08,10:30:00,87.58,0.0
3812,2022-11-08,10:40:00,87.58,0.0
3813,2022-11-08,10:50:00,87.58,0.0
3814,2022-11-08,11:00:00,87.58,0.0
3815,2022-11-08,11:10:00,87.58,0.0
3816,2022-11-08,11:20:00,87.58,0.0
3817,2022-11-08,11:30:00,87.58,0.0
3818,2022-11-08,11:40:00,87.58,0.0
3819,2022-11-08,11:50:00,87.88,1.0
3820,2022-11-08,12:00:00,87.88,0.0
3821,2022-11-08,12:10:00,87.88,0.0
3822,2022-11-08,12:20:00,87.88,0.0
3823,2022-11-08,12:30:00,87.88,0.0
3824,2022-11-08,12:40:00,87.88,0.0
3825,2022-11-08,12:50:00,87.88,0.0
3826,2022-11-08,13:00:00,87.88,0.0
3827,2022-11-08,13:10:00,87.88,0.0
3828,2022-11-08,13:20:00,87.88,0.0
3829,2022-11-08,13:30:00,87.88,0.0
3830,2022-11-08,13:40:00,87.88,0.0
3831,2022-11-08,13:50:00,87.88,0.0
3832,2022-11-08,14:00:00,87.91,3.0
3833,2022-11-08,14:10:00,87.91,0.0
3834,2022-11-08,14:20:00,87.91,0.0
3835,2022-11-08,14:30:00,87.91,0.0
3836,2022-11-08,14:40:00,87.91,0.0
3837,2022-11-08,14:50:00,87.91,0.0
3838,2022-11-08,15:00:00,88.08,2.0
3839,2022-11-08,15:10:00,88.07,1.0
3840,2022-11-08,15:20:00,87.82,13.0
3841,2022-11-08,15:30:00,87.82,0.0
3842,2022-11-08,15:40:00,88.26,1.0
3843,2022-11-08,15:50:00,88.13,2.0
3844,2022-11-08,16:00:00,88.05,4.0
3909,2022-11-09,09:30:00,85.47,0.0
3910,2022-11-09,09:40:00,85.47,0.0
3911,2022-11-09,09:50:00,85.34,11.0
3912,2022-11-09,10:00:00,85.34,0.0
3913,2022-11-09,10:10:00,85.34,0.0
3914,2022-11-09,10:20:00,85.19,13.0
3915,2022-11-09,10:30:00,85.19,1.0
3916,2022-11-09,10:40:00,85.26,1.0
3917,2022-11-09,10:50:00,85.26,0.0
3918,2022-11-09,11:00:00,85.26,0.0
3919,2022-11-09,11:10:00,85.26,0.0
3920,2022-11-09,11:20:00,85.26,0.0
3921,2022-11-09,11:30:00,85.26,0.0
3922,2022-11-09,11:40:00,85.26,0.0
3923,2022-11-09,11:50:00,85.26,0.0
3924,2022-11-09,12:00:00,85.26,0.0
3925,2022-11-09,12:10:00,85.26,0.0
3926,2022-11-09,12:20:00,84.69,14.0
3927,2022-11-09,12:30:00,84.31,2.0
3928,2022-11-09,12:40:00,84.31,0.0
3929,2022-11-09,12:50:00,84.48,1.0
3930,2022-11-09,13:00:00,84.75,3.0
3931,2022-11-09,13:10:00,85.07,1.0
3932,2022-11-09,13:20:00,85.06,2.0
3933,2022-11-09,13:30:00,85.19,1.0
3934,2022-11-09,13:40:00,85.19,0.0
3935,2022-11-09,13:50:00,84.78,4.0
3936,2022-11-09,14:00:00,84.74,8.0
3937,2022-11-09,14:10:00,84.73,9.0
3938,2022-11-09,14:20:00,84.58,1.0
3939,2022-11-09,14:30:00,84.24,1.0
3940,2022-11-09,14:40:00,84.39,9.0
3941,2022-11-09,14:50:00,84.26,13.0
3942,2022-11-09,15:00:00,84.36,5.0
3943,2022-11-09,15:10:00,84.55,4.0
3944,2022-11-09,15:20:00,84.14,4.0
3945,2022-11-09,15:30:00,83.8,9.0
3946,2022-11-09,15:40:00,83.9,2.0
3947,2022-11-09,15:50:00,83.75,1.0
3948,2022-11-09,16:00:00,83.71,2.0
4013,2022-11-10,09:30:00,82.73,0.0
4014,2022-11-10,09:40:00,82.73,0.0
4015,2022-11-10,09:50:00,82.95,2.0
4016,2022-11-10,10:00:00,82.71,8.0
4017,2022-11-10,10:10:00,82.63,1.0
4018,2022-11-10,10:20:00,82.49,2.0
4019,2022-11-10,10:30:00,82.31,1.0
4020,2022-11-10,10:40:00,82.31,0.0
4021,2022-11-10,10:50:00,82.31,0.0
4022,2022-11-10,11:00:00,82.31,0.0
4023,2022-11-10,11:10:00,82.31,0.0
4024,2022-11-10,11:20:00,82.39,2.0
4025,2022-11-10,11:30:00,82.29,3.0
4026,2022-11-10,11:40:00,82.48,3.0
4027,2022-11-10,11:50:00,82.48,0.0
4028,2022-11-10,12:00:00,82.48,0.0
4029,2022-11-10,12:10:00,82.48,0.0
4030,2022-11-10,12:20:00,82.48,0.0
4031,2022-11-10,12:30:00,82.48,0.0
4032,2022-11-10,12:40:00,82.48,0.0
4033,2022-11-10,12:50:00,82.48,0.0
4034,2022-11-10,13:00:00,82.48,0.0
4035,2022-11-10,13:10:00,82.48,0.0
4036,2022-11-10,13:20:00,82.48,0.0
4037,2022-11-10,13:30:00,83.23,1.0
4038,2022-11-10,13:40:00,84.08,1.0
4039,2022-11-10,13:50:00,84.08,0.0
4040,2022-11-10,14:00:00,83.16,3.0
4041,2022-11-10,14:10:00,83.16,0.0
4042,2022-11-10,14:20:00,82.9,5.0
4043,2022-11-10,14:30:00,82.47,1.0
4044,2022-11-10,14:40:00,82.47,0.0
4045,2022-11-10,14:50:00,82.88,13.0
4046,2022-11-10,15:00:00,82.86,1.0
4047,2022-11-10,15:10:00,83.03,4.0
4048,2022-11-10,15:20:00,83.62,3.0
4049,2022-11-10,15:30:00,83.29,1.0
4050,2022-11-10,15:40:00,83.72,2.0
4051,2022-11-10,15:50:00,83.72,0.0
4052,2022-11-10,16:00:00,83.94,3.0
4118,2022-11-11,09:30:00,85.61,1.0
4119,2022-11-11,09:40:00,85.61,0.0
4120,2022-11-11,09:50:00,85.87,5.0
4121,2022-11-11,10:00:00,85.87,0.0
4122,2022-11-11,10:10:00,85.87,0.0
4123,2022-11-11,10:20:00,85.87,0.0
4124,2022-11-11,10:30:00,85.87,0.0
4125,2022-11-11,10:40:00,85.87,0.0
4126,2022-11-11,10:50:00,85.87,0.0
4127,2022-11-11,11:00:00,86.29,1.0
4128,2022-11-11,11:10:00,86.29,0.0
4129,2022-11-11,11:20:00,86.29,0.0
4130,2022-11-11,11:30:00,86.29,0.0
4131,2022-11-11,11:40:00,86.29,0.0
4132,2022-11-11,11:50:00,86.29,0.0
4133,2022-11-11,12:00:00,86.29,0.0
4134,2022-11-11,12:10:00,86.29,0.0
4135,2022-11-11,12:20:00,86.23,1.0
4136,2022-11-11,12:30:00,86.23,0.0
4137,2022-11-11,12:40:00,86.23,0.0
4138,2022-11-11,12:50:00,86.23,0.0
4139,2022-11-11,13:00:00,86.23,0.0
4140,2022-11-11,13:10:00,85.94,2.0
4141,2022-11-11,13:20:00,85.94,0.0
4142,2022-11-11,13:30:00,85.94,0.0
4143,2022-11-11,13:40:00,85.94,0.0
4144,2022-11-11,13:50:00,85.94,0.0
4145,2022-11-11,14:00:00,86.26,3.0
4146,2022-11-11,14:10:00,86.18,1.0
4147,2022-11-11,14:20:00,85.96,2.0
4148,2022-11-11,14:30:00,86.65,13.0
4149,2022-11-11,14:40:00,86.5,1.0
4150,2022-11-11,14:50:00,86.29,3.0
4151,2022-11-11,15:00:00,86.72,1.0
4152,2022-11-11,15:10:00,86.93,3.0
4153,2022-11-11,15:20:00,86.93,0.0
4154,2022-11-11,15:30:00,86.93,0.0
4155,2022-11-11,15:40:00,86.67,1.0
4156,2022-11-11,15:50:00,86.43,1.0
4157,2022-11-11,16:00:00,86.43,3.0
4249,2022-11-14,09:30:00,86.37,0.0
4250,2022-11-14,09:40:00,86.37,0.0
4251,2022-11-14,09:50:00,85.84,2.0
4252,2022-11-14,10:00:00,85.84,0.0
4253,2022-11-14,10:10:00,85.84,0.0
4254,2022-11-14,10:20:00,85.84,0.0
4255,2022-11-14,10:30:00,85.84,0.0
4256,2022-11-14,10:40:00,85.84,0.0
4257,2022-11-14,10:50:00,85.84,0.0
4258,2022-11-14,11:00:00,85.7,1.0
4259,2022-11-14,11:10:00,85.7,0.0
4260,2022-11-14,11:20:00,85.7,0.0
4261,2022-11-14,11:30:00,85.7,0.0
4262,2022-11-14,11:40:00,85.7,0.0
4263,2022-11-14,11:50:00,85.7,0.0
4264,2022-11-14,12:00:00,85.7,0.0
4265,2022-11-14,12:10:00,85.7,0.0
4266,2022-11-14,12:20:00,85.7,0.0
4267,2022-11-14,12:30:00,85.7,0.0
4268,2022-11-14,12:40:00,85.7,0.0
4269,2022-11-14,12:50:00,85.7,0.0
4270,2022-11-14,13:00:00,85.7,0.0
4271,2022-11-14,13:10:00,85.7,0.0
4272,2022-11-14,13:20:00,85.7,0.0
4273,2022-11-14,13:30:00,85.61,12.0
4274,2022-11-14,13:40:00,85.61,0.0
4275,2022-11-14,13:50:00,85.61,0.0
4276,2022-11-14,14:00:00,85.61,0.0
4277,2022-11-14,14:10:00,85.16,1.0
4278,2022-11-14,14:20:00,85.0,1.0
4279,2022-11-14,14:30:00,85.0,0.0
4280,2022-11-14,14:40:00,85.0,0.0
4281,2022-11-14,14:50:00,85.5,4.0
4282,2022-11-14,15:00:00,85.5,5.0
4283,2022-11-14,15:10:00,85.5,0.0
4284,2022-11-14,15:20:00,85.5,0.0
4285,2022-11-14,15:30:00,86.28,3.0
4286,2022-11-14,15:40:00,86.28,0.0
4287,2022-11-14,15:50:00,86.28,0.0
4288,2022-11-14,16:00:00,85.36,5.0
4340,2022-11-15,09:30:00,82.3,11.0
4341,2022-11-15,09:40:00,82.3,0.0
4342,2022-11-15,09:50:00,82.81,10.0
4343,2022-11-15,10:00:00,82.81,0.0
4344,2022-11-15,10:10:00,82.81,0.0
4345,2022-11-15,10:20:00,82.8,3.0
4346,2022-11-15,10:30:00,82.8,0.0
4347,2022-11-15,10:40:00,83.08,1.0
4348,2022-11-15,10:50:00,83.08,0.0
4349,2022-11-15,11:00:00,83.08,0.0
4350,2022-11-15,11:10:00,83.08,0.0
4351,2022-11-15,11:20:00,83.08,0.0
4352,2022-11-15,11:30:00,83.08,0.0
4353,2022-11-15,11:40:00,83.08,0.0
4354,2022-11-15,11:50:00,83.08,0.0
4355,2022-11-15,12:00:00,83.08,0.0
4356,2022-11-15,12:10:00,83.08,0.0
4357,2022-11-15,12:20:00,83.08,0.0
4358,2022-11-15,12:30:00,83.08,0.0
4359,2022-11-15,12:40:00,83.08,0.0
4360,2022-11-15,12:50:00,83.08,0.0
4361,2022-11-15,13:00:00,83.08,0.0
4362,2022-11-15,13:10:00,83.29,1.0
4363,2022-11-15,13:20:00,83.1,3.0
4364,2022-11-15,13:30:00,83.1,0.0
4365,2022-11-15,13:40:00,83.26,2.0
4366,2022-11-15,13:50:00,83.14,2.0
4367,2022-11-15,14:00:00,83.03,14.0
4368,2022-11-15,14:10:00,83.34,7.0
4369,2022-11-15,14:20:00,83.29,3.0
4370,2022-11-15,14:30:00,82.93,3.0
4371,2022-11-15,14:40:00,82.86,2.0
4372,2022-11-15,14:50:00,83.12,8.0
4373,2022-11-15,15:00:00,83.12,0.0
4374,2022-11-15,15:10:00,83.38,4.0
4375,2022-11-15,15:20:00,83.38,0.0
4376,2022-11-15,15:30:00,83.38,0.0
4377,2022-11-15,15:40:00,83.38,0.0
4378,2022-11-15,15:50:00,83.38,0.0
4379,2022-11-15,16:00:00,83.52,3.0
4431,2022-11-16,09:30:00,84.73,0.0
4432,2022-11-16,09:40:00,84.73,0.0
4433,2022-11-16,09:50:00,85.17,12.0
4434,2022-11-16,10:00:00,85.12,1.0
4435,2022-11-16,10:10:00,85.12,0.0
4436,2022-11-16,10:20:00,85.12,0.0
4437,2022-11-16,10:30:00,85.12,0.0
4438,2022-11-16,10:40:00,85.12,0.0
4439,2022-11-16,10:50:00,85.12,0.0
4440,2022-11-16,11:00:00,85.12,0.0
4441,2022-11-16,11:10:00,85.12,0.0
4442,2022-11-16,11:20:00,85.12,0.0
4443,2022-11-16,11:30:00,85.12,0.0
4444,2022-11-16,11:40:00,85.12,0.0
4445,2022-11-16,11:50:00,85.12,0.0
4446,2022-11-16,12:00:00,85.12,0.0
4447,2022-11-16,12:10:00,85.12,0.0
4448,2022-11-16,12:20:00,85.12,0.0
4449,2022-11-16,12:30:00,84.8,1.0
4450,2022-11-16,12:40:00,84.8,0.0
4451,2022-11-16,12:50:00,84.8,0.0
4452,2022-11-16,13:00:00,84.39,1.0
4453,2022-11-16,13:10:00,84.39,0.0
4454,2022-11-16,13:20:00,84.39,0.0
4455,2022-11-16,13:30:00,84.39,0.0
4456,2022-11-16,13:40:00,84.39,0.0
4457,2022-11-16,13:50:00,83.58,1.0
4458,2022-11-16,14:00:00,83.22,6.0
4459,2022-11-16,14:10:00,83.02,42.0
4460,2022-11-16,14:20:00,83.24,2.0
4461,2022-11-16,14:30:00,83.24,0.0
4462,2022-11-16,14:40:00,83.23,8.0
4463,2022-11-16,14:50:00,83.23,0.0
4464,2022-11-16,15:00:00,83.23,0.0
4465,2022-11-16,15:10:00,82.98,2.0
4466,2022-11-16,15:20:00,82.98,0.0
4467,2022-11-16,15:30:00,83.02,5.0
4468,2022-11-16,15:40:00,83.48,4.0
4469,2022-11-16,15:50:00,83.23,1.0
4470,2022-11-16,16:00:00,82.97,2.0
4519,2022-11-17,09:30:00,82.85,0.0
4520,2022-11-17,09:40:00,82.85,0.0
4521,2022-11-17,09:50:00,82.94,10.0
4522,2022-11-17,10:00:00,82.94,0.0
4523,2022-11-17,10:10:00,82.94,0.0
4524,2022-11-17,10:20:00,82.94,0.0
4525,2022-11-17,10:30:00,82.94,0.0
4526,2022-11-17,10:40:00,82.94,0.0
4527,2022-11-17,10:50:00,82.94,0.0
4528,2022-11-17,11:00:00,82.48,1.0
4529,2022-11-17,11:10:00,82.48,0.0
4530,2022-11-17,11:20:00,82.48,0.0
4531,2022-11-17,11:30:00,81.95,3.0
4532,2022-11-17,11:40:00,81.95,0.0
4533,2022-11-17,11:50:00,81.95,0.0
4534,2022-11-17,12:00:00,81.95,0.0
4535,2022-11-17,12:10:00,82.11,1.0
4536,2022-11-17,12:20:00,82.11,0.0
4537,2022-11-17,12:30:00,82.11,0.0
4538,2022-11-17,12:40:00,82.11,0.0
4539,2022-11-17,12:50:00,82.11,0.0
4540,2022-11-17,13:00:00,82.11,0.0
4541,2022-11-17,13:10:00,82.11,0.0
4542,2022-11-17,13:20:00,82.57,1.0
4543,2022-11-17,13:30:00,82.57,0.0
4544,2022-11-17,13:40:00,82.1,21.0
4545,2022-11-17,13:50:00,82.05,3.0
4546,2022-11-17,14:00:00,81.84,14.0
4547,2022-11-17,14:10:00,82.3,4.0
4548,2022-11-17,14:20:00,82.19,2.0
4549,2022-11-17,14:30:00,82.17,11.0
4550,2022-11-17,14:40:00,82.43,22.0
4551,2022-11-17,14:50:00,82.13,19.0
4552,2022-11-17,15:00:00,82.17,21.0
4553,2022-11-17,15:10:00,82.12,30.0
4554,2022-11-17,15:20:00,82.22,16.0
4555,2022-11-17,15:30:00,82.12,14.0
4556,2022-11-17,15:40:00,81.96,1.0
4557,2022-11-17,15:50:00,81.37,14.0
4558,2022-11-17,16:00:00,81.26,2.0
4640,2022-11-18,09:30:00,80.96,0.0
4641,2022-11-18,09:40:00,80.96,0.0
4642,2022-11-18,09:50:00,81.06,8.0
4643,2022-11-18,10:00:00,81.06,0.0
4644,2022-11-18,10:10:00,81.06,0.0
4645,2022-11-18,10:20:00,81.06,0.0
4646,2022-11-18,10:30:00,81.06,0.0
4647,2022-11-18,10:40:00,81.06,0.0
4648,2022-11-18,10:50:00,81.06,0.0
4649,2022-11-18,11:00:00,80.64,1.0
4650,2022-11-18,11:10:00,80.64,0.0
4651,2022-11-18,11:20:00,80.64,0.0
4652,2022-11-18,11:30:00,80.64,0.0
4653,2022-11-18,11:40:00,80.64,0.0
4654,2022-11-18,11:50:00,80.64,0.0
4655,2022-11-18,12:00:00,80.67,2.0
4656,2022-11-18,12:10:00,80.67,0.0
4657,2022-11-18,12:20:00,80.42,4.0
4658,2022-11-18,12:30:00,80.42,0.0
4659,2022-11-18,12:40:00,80.42,0.0
4660,2022-11-18,12:50:00,80.01,2.0
4661,2022-11-18,13:00:00,80.01,0.0
4662,2022-11-18,13:10:00,80.01,0.0
4663,2022-11-18,13:20:00,79.79,2.0
4664,2022-11-18,13:30:00,79.79,0.0
4665,2022-11-18,13:40:00,79.79,0.0
4666,2022-11-18,13:50:00,78.85,12.0
4667,2022-11-18,14:00:00,78.5,15.0
4668,2022-11-18,14:10:00,78.0,161.0
4669,2022-11-18,14:20:00,78.1,11.0
4670,2022-11-18,14:30:00,78.24,6.0
4671,2022-11-18,14:40:00,78.21,12.0
4672,2022-11-18,14:50:00,78.26,13.0
4673,2022-11-18,15:00:00,78.03,11.0
4674,2022-11-18,15:10:00,78.18,13.0
4675,2022-11-18,15:20:00,78.63,11.0
4676,2022-11-18,15:30:00,78.53,10.0
4677,2022-11-18,15:40:00,79.06,4.0
4678,2022-11-18,15:50:00,78.85,1.0
4679,2022-11-18,16:00:00,78.85,0.0
4745,2022-11-21,09:30:00,79.09,0.0
4746,2022-11-21,09:40:00,79.09,0.0
4747,2022-11-21,09:50:00,79.08,2.0
4748,2022-11-21,10:00:00,79.28,2.0
4749,2022-11-21,10:10:00,79.17,1.0
4750,2022-11-21,10:20:00,79.37,1.0
4751,2022-11-21,10:30:00,79.3,5.0
4752,2022-11-21,10:40:00,79.21,3.0
4753,2022-11-21,10:50:00,79.21,0.0
4754,2022-11-21,11:00:00,79.21,0.0
4755,2022-11-21,11:10:00,79.4,1.0
4756,2022-11-21,11:20:00,79.4,0.0
4757,2022-11-21,11:30:00,79.4,0.0
4758,2022-11-21,11:40:00,79.4,0.0
4759,2022-11-21,11:50:00,79.4,0.0
4760,2022-11-21,12:00:00,79.4,0.0
4761,2022-11-21,12:10:00,79.4,0.0
4762,2022-11-21,12:20:00,79.4,0.0
4763,2022-11-21,12:30:00,79.52,10.0
4764,2022-11-21,12:40:00,79.52,0.0
4765,2022-11-21,12:50:00,79.52,0.0
4766,2022-11-21,13:00:00,79.52,0.0
4767,2022-11-21,13:10:00,79.52,0.0
4768,2022-11-21,13:20:00,79.13,1.0
4769,2022-11-21,13:30:00,79.13,0.0
4770,2022-11-21,13:40:00,79.1,2.0
4771,2022-11-21,13:50:00,79.1,0.0
4772,2022-11-21,14:00:00,78.98,3.0
4773,2022-11-21,14:10:00,78.17,16.0
